ActivitySiteID,ActivityDescription,BookingEndDate,BookingStartTime,MaxBookees,Number Booked,Price (INR),Month,Day,Hour,TimeSlot,Occupancy Rate,Revenue
BRP,Body Attack 8.00-9.00pm,05-04-18,01-01-00 20:00,35,34,1999,April,Thursday,20,Evening,97.14285714,67966
BRP,Body Attack 8.00-9.00pm,12-04-18,01-01-00 20:00,35,33,1999,April,Thursday,20,Evening,94.28571429,65967
BRP,Body Attack 8.00-9.00pm,19-04-18,01-01-00 20:00,35,31,1999,April,Thursday,20,Evening,88.57142857,61969
BRP,Body Attack 8.00-9.00pm,26-04-18,01-01-00 20:00,35,31,1999,April,Thursday,20,Evening,88.57142857,61969
BRP,Body Attack 8.00-9.00pm,03-05-18,01-01-00 20:00,35,30,1999,May,Thursday,20,Evening,85.71428571,59970
BRP,Body Attack 8.00-9.00pm,10-05-18,01-01-00 20:00,35,32,1999,May,Thursday,20,Evening,91.42857143,63968
BRP,Body Attack 8.00-9.00pm,17-05-18,01-01-00 20:00,35,33,1999,May,Thursday,20,Evening,94.28571429,65967
BRP,Body Attack 8.00-9.00pm,24-05-18,01-01-00 20:00,35,31,1999,May,Thursday,20,Evening,88.57142857,61969
BRP,Body Attack 8.00-9.00pm,31-05-18,01-01-00 20:00,35,26,1999,May,Thursday,20,Evening,74.28571429,51974
BRP,Body Attack9.00-10.00am,07-04-18,01-01-00 9:00,35,34,1999,April,Saturday,9,Morning,97.14285714,67966
BRP,Body Attack9.00-10.00am,21-04-18,01-01-00 9:00,35,33,1999,April,Saturday,9,Morning,94.28571429,65967
BRP,Body Attack9.00-10.00am,28-04-18,01-01-00 9:00,35,33,1999,April,Saturday,9,Morning,94.28571429,65967
BRP,Body Attack9.00-10.00am,05-05-18,01-01-00 9:00,35,32,1999,May,Saturday,9,Morning,91.42857143,63968
BRP,Body Attack9.00-10.00am,12-05-18,01-01-00 9:00,35,34,1999,May,Saturday,9,Morning,97.14285714,67966
BRP,Body Attack9.00-10.00am,19-05-18,01-01-00 9:00,35,22,1999,May,Saturday,9,Morning,62.85714286,43978
BRP,Body Attack9.00-10.00am,26-05-18,01-01-00 9:00,35,34,1999,May,Saturday,9,Morning,97.14285714,67966
SBP,Body Balan 11.30-12.30pm,01-04-18,01-01-00 11:30,35,14,2499,April,Sunday,11,Morning,40,34986
SBP,Body Balan 11.30-12.30pm,08-04-18,01-01-00 11:30,35,24,2499,April,Sunday,11,Morning,68.57142857,59976
SBP,Body Balan 11.30-12.30pm,15-04-18,01-01-00 11:30,35,12,2499,April,Sunday,11,Morning,34.28571429,29988
SBP,Body Balan 11.30-12.30pm,22-04-18,01-01-00 11:30,35,17,2499,April,Sunday,11,Morning,48.57142857,42483
SBP,Body Balan 11.30-12.30pm,29-04-18,01-01-00 11:30,35,18,2499,April,Sunday,11,Morning,51.42857143,44982
SBP,Body Balan 11.30-12.30pm,06-05-18,01-01-00 11:30,35,7,2499,May,Sunday,11,Morning,20,17493
SBP,Body Balan 11.30-12.30pm,13-05-18,01-01-00 11:30,35,18,2499,May,Sunday,11,Morning,51.42857143,44982
SBP,Body Balan 11.30-12.30pm,20-05-18,01-01-00 11:30,35,11,2499,May,Sunday,11,Morning,31.42857143,27489
SBP,Body Balan 11.30-12.30pm,27-05-18,01-01-00 11:30,35,16,2499,May,Sunday,11,Morning,45.71428571,39984
SBP,Body Balance 11-12pm,03-04-18,01-01-00 11:00,35,10,2499,April,Tuesday,11,Morning,28.57142857,24990
SBP,Body Balance 11-12pm,05-04-18,01-01-00 11:00,35,13,2499,April,Thursday,11,Morning,37.14285714,32487
SBP,Body Balance 11-12pm,06-04-18,01-01-00 11:00,35,14,2499,April,Friday,11,Morning,40,34986
SBP,Body Balance 11-12pm,10-04-18,01-01-00 11:00,35,10,2499,April,Tuesday,11,Morning,28.57142857,24990
SBP,Body Balance 11-12pm,12-04-18,01-01-00 11:00,35,15,2499,April,Thursday,11,Morning,42.85714286,37485
SBP,Body Balance 11-12pm,13-04-18,01-01-00 11:00,35,12,2499,April,Friday,11,Morning,34.28571429,29988
SBP,Body Balance 11-12pm,17-04-18,01-01-00 11:00,35,15,2499,April,Tuesday,11,Morning,42.85714286,37485
SBP,Body Balance 11-12pm,19-04-18,01-01-00 11:00,35,10,2499,April,Thursday,11,Morning,28.57142857,24990
SBP,Body Balance 11-12pm,20-04-18,01-01-00 11:00,35,12,2499,April,Friday,11,Morning,34.28571429,29988
SBP,Body Balance 11-12pm,24-04-18,01-01-00 11:00,35,19,2499,April,Tuesday,11,Morning,54.28571429,47481
SBP,Body Balance 11-12pm,26-04-18,01-01-00 11:00,35,16,2499,April,Thursday,11,Morning,45.71428571,39984
SBP,Body Balance 11-12pm,27-04-18,01-01-00 11:00,35,14,2499,April,Friday,11,Morning,40,34986
SBP,Body Balance 11-12pm,01-05-18,01-01-00 11:00,35,12,2499,May,Tuesday,11,Morning,34.28571429,29988
SBP,Body Balance 11-12pm,03-05-18,01-01-00 11:00,35,9,2499,May,Thursday,11,Morning,25.71428571,22491
SBP,Body Balance 11-12pm,04-05-18,01-01-00 11:00,35,13,2499,May,Friday,11,Morning,37.14285714,32487
SBP,Body Balance 11-12pm,08-05-18,01-01-00 11:00,35,10,2499,May,Tuesday,11,Morning,28.57142857,24990
SBP,Body Balance 11-12pm,10-05-18,01-01-00 11:00,35,15,2499,May,Thursday,11,Morning,42.85714286,37485
SBP,Body Balance 11-12pm,11-05-18,01-01-00 11:00,35,13,2499,May,Friday,11,Morning,37.14285714,32487
SBP,Body Balance 11-12pm,15-05-18,01-01-00 11:00,35,12,2499,May,Tuesday,11,Morning,34.28571429,29988
SBP,Body Balance 11-12pm,17-05-18,01-01-00 11:00,35,10,2499,May,Thursday,11,Morning,28.57142857,24990
SBP,Body Balance 11-12pm,24-05-18,01-01-00 11:00,35,7,2499,May,Thursday,11,Morning,20,17493
SBP,Body Balance 11-12pm,25-05-18,01-01-00 11:00,35,12,2499,May,Friday,11,Morning,34.28571429,29988
SBP,Body Balance 11-12pm,31-05-18,01-01-00 11:00,35,14,2499,May,Thursday,11,Morning,40,34986
SBP,Body Balance 11.30-12.30,07-04-18,01-01-00 11:30,30,24,2499,April,Saturday,11,Morning,80,59976
SBP,Body Balance 11.30-12.30,21-04-18,01-01-00 11:30,30,12,2499,April,Saturday,11,Morning,40,29988
SBP,Body Balance 11.30-12.30,28-04-18,01-01-00 11:30,30,20,2499,April,Saturday,11,Morning,66.66666667,49980
SBP,Body Balance 11.30-12.30,05-05-18,01-01-00 11:30,30,21,2499,May,Saturday,11,Morning,70,52479
SBP,Body Balance 11.30-12.30,12-05-18,01-01-00 11:30,30,15,2499,May,Saturday,11,Morning,50,37485
SBP,Body Balance 11.30-12.30,19-05-18,01-01-00 11:30,30,10,2499,May,Saturday,11,Morning,33.33333333,24990
NBL,Body Balance 12-1pm,14-04-18,01-01-00 12:00,60,37,2499,April,Saturday,12,Afternoon,61.66666667,92463
SBP,Body Balance 12.30-1.30pm,02-04-18,01-01-00 12:30,35,12,2499,April,Monday,12,Afternoon,34.28571429,29988
SBP,Body Balance 12.30-1.30pm,09-04-18,01-01-00 12:30,35,6,2499,April,Monday,12,Afternoon,17.14285714,14994
SBP,Body Balance 12.30-1.30pm,16-04-18,01-01-00 12:30,35,18,2499,April,Monday,12,Afternoon,51.42857143,44982
SBP,Body Balance 12.30-1.30pm,23-04-18,01-01-00 12:30,35,11,2499,April,Monday,12,Afternoon,31.42857143,27489
SBP,Body Balance 12.30-1.30pm,30-04-18,01-01-00 12:30,35,12,2499,April,Monday,12,Afternoon,34.28571429,29988
SBP,Body Balance 12.30-1.30pm,07-05-18,01-01-00 12:30,35,3,2499,May,Monday,12,Afternoon,8.571428571,7497
SBP,Body Balance 12.30-1.30pm,14-05-18,01-01-00 12:30,35,7,2499,May,Monday,12,Afternoon,20,17493
SBP,Body Balance 12.30-1.30pm,21-05-18,01-01-00 12:30,35,7,2499,May,Monday,12,Afternoon,20,17493
SBP,Body Balance 12.30-1.30pm,28-05-18,01-01-00 12:30,35,6,2499,May,Monday,12,Afternoon,17.14285714,14994
SBP,Body Balance 7pm-8pm,04-04-18,01-01-00 19:00,35,30,2499,April,Wednesday,19,Evening,85.71428571,74970
SBP,Body Balance 7pm-8pm,11-04-18,01-01-00 19:00,35,33,2499,April,Wednesday,19,Evening,94.28571429,82467
SBP,Body Balance 7pm-8pm,18-04-18,01-01-00 19:00,35,30,2499,April,Wednesday,19,Evening,85.71428571,74970
SBP,Body Balance 7pm-8pm,25-04-18,01-01-00 19:00,35,33,2499,April,Wednesday,19,Evening,94.28571429,82467
SBP,Body Balance 7pm-8pm,02-05-18,01-01-00 19:00,35,29,2499,May,Wednesday,19,Evening,82.85714286,72471
SBP,Body Balance 7pm-8pm,09-05-18,01-01-00 19:00,35,29,2499,May,Wednesday,19,Evening,82.85714286,72471
SBP,Body Balance 7pm-8pm,16-05-18,01-01-00 19:00,35,28,2499,May,Wednesday,19,Evening,80,69972
SBP,Body Balance 7pm-8pm,23-05-18,01-01-00 19:00,35,18,2499,May,Wednesday,19,Evening,51.42857143,44982
SBP,Body Balance 7pm-8pm,30-05-18,01-01-00 19:00,35,24,2499,May,Wednesday,19,Evening,68.57142857,59976
SBP,Body Combat   5.00-6.00pm,09-04-18,01-01-00 17:00,35,14,1499,April,Monday,17,Evening,40,20986
SBP,Body Combat   5.00-6.00pm,16-04-18,01-01-00 17:00,35,15,1499,April,Monday,17,Evening,42.85714286,22485
SBP,Body Combat   5.00-6.00pm,23-04-18,01-01-00 17:00,35,17,1499,April,Monday,17,Evening,48.57142857,25483
SBP,Body Combat   5.00-6.00pm,30-04-18,01-01-00 17:00,35,15,1499,April,Monday,17,Evening,42.85714286,22485
SBP,Body Combat   5.00-6.00pm,14-05-18,01-01-00 17:00,35,14,1499,May,Monday,17,Evening,40,20986
SBP,Body Combat   5.00-6.00pm,21-05-18,01-01-00 17:00,35,13,1499,May,Monday,17,Evening,37.14285714,19487
BRP,Body Combat 10-11am,07-04-18,01-01-00 10:00,35,32,1499,April,Saturday,10,Morning,91.42857143,47968
BRP,Body Combat 10-11am,21-04-18,01-01-00 10:00,35,28,1499,April,Saturday,10,Morning,80,41972
BRP,Body Combat 10-11am,28-04-18,01-01-00 10:00,35,27,1499,April,Saturday,10,Morning,77.14285714,40473
BRP,Body Combat 10-11am,05-05-18,01-01-00 10:00,35,29,1499,May,Saturday,10,Morning,82.85714286,43471
BRP,Body Combat 10-11am,12-05-18,01-01-00 10:00,35,22,1499,May,Saturday,10,Morning,62.85714286,32978
BRP,Body Combat 10-11am,19-05-18,01-01-00 10:00,35,7,1499,May,Saturday,10,Morning,20,10493
SBP,Body Combat 10.00-11.00am,05-04-18,01-01-00 10:00,40,27,1499,April,Thursday,10,Morning,67.5,40473
SBP,Body Combat 10.00-11.00am,12-04-18,01-01-00 10:00,40,23,1499,April,Thursday,10,Morning,57.5,34477
SBP,Body Combat 10.00-11.00am,19-04-18,01-01-00 10:00,40,26,1499,April,Thursday,10,Morning,65,38974
SBP,Body Combat 10.00-11.00am,26-04-18,01-01-00 10:00,40,38,1499,April,Thursday,10,Morning,95,56962
SBP,Body Combat 10.00-11.00am,03-05-18,01-01-00 10:00,40,28,1499,May,Thursday,10,Morning,70,41972
SBP,Body Combat 10.00-11.00am,10-05-18,01-01-00 10:00,40,33,1499,May,Thursday,10,Morning,82.5,49467
SBP,Body Combat 10.00-11.00am,17-05-18,01-01-00 10:00,40,31,1499,May,Thursday,10,Morning,77.5,46469
SBP,Body Combat 10.00-11.00am,24-05-18,01-01-00 10:00,40,27,1499,May,Thursday,10,Morning,67.5,40473
SBP,Body Combat 10.00-11.00am,31-05-18,01-01-00 10:00,40,28,1499,May,Thursday,10,Morning,70,41972
BRP,Body Combat 10.30,26-05-18,01-01-00 10:30,35,25,1499,May,Saturday,10,Morning,71.42857143,37475
SBP,Body Combat 10.30-11.30,07-04-18,01-01-00 10:30,35,34,1499,April,Saturday,10,Morning,97.14285714,50966
SBP,Body Combat 10.30-11.30,21-04-18,01-01-00 10:30,35,25,1499,April,Saturday,10,Morning,71.42857143,37475
SBP,Body Combat 10.30-11.30,28-04-18,01-01-00 10:30,35,34,1499,April,Saturday,10,Morning,97.14285714,50966
SBP,Body Combat 10.30-11.30,05-05-18,01-01-00 10:30,35,32,1499,May,Saturday,10,Morning,91.42857143,47968
SBP,Body Combat 10.30-11.30,12-05-18,01-01-00 10:30,35,35,1499,May,Saturday,10,Morning,100,52465
SBP,Body Combat 10.30-11.30,19-05-18,01-01-00 10:30,35,24,1499,May,Saturday,10,Morning,68.57142857,35976
NBL,Body Combat 11-12pm,14-04-18,01-01-00 11:00,60,60,1499,April,Saturday,11,Morning,100,89940
SBP,Body Combat 11.30-12.30pm,02-04-18,01-01-00 11:30,35,26,1499,April,Monday,11,Morning,74.28571429,38974
SBP,Body Combat 11.30-12.30pm,09-04-18,01-01-00 11:30,35,6,1499,April,Monday,11,Morning,17.14285714,8994
SBP,Body Combat 11.30-12.30pm,16-04-18,01-01-00 11:30,35,7,1499,April,Monday,11,Morning,20,10493
SBP,Body Combat 11.30-12.30pm,23-04-18,01-01-00 11:30,35,8,1499,April,Monday,11,Morning,22.85714286,11992
SBP,Body Combat 11.30-12.30pm,30-04-18,01-01-00 11:30,35,7,1499,April,Monday,11,Morning,20,10493
SBP,Body Combat 11.30-12.30pm,07-05-18,01-01-00 11:30,35,12,1499,May,Monday,11,Morning,34.28571429,17988
SBP,Body Combat 11.30-12.30pm,14-05-18,01-01-00 11:30,35,9,1499,May,Monday,11,Morning,25.71428571,13491
SBP,Body Combat 11.30-12.30pm,21-05-18,01-01-00 11:30,35,11,1499,May,Monday,11,Morning,31.42857143,16489
SBP,Body Combat 11.30-12.30pm,28-05-18,01-01-00 11:30,35,16,1499,May,Monday,11,Morning,45.71428571,23984
BRP,Body Combat 5-6pm,06-04-18,01-01-00 17:00,35,27,1499,April,Friday,17,Evening,77.14285714,40473
BRP,Body Combat 5-6pm,13-04-18,01-01-00 17:00,35,29,1499,April,Friday,17,Evening,82.85714286,43471
BRP,Body Combat 5-6pm,20-04-18,01-01-00 17:00,35,26,1499,April,Friday,17,Evening,74.28571429,38974
BRP,Body Combat 5-6pm,27-04-18,01-01-00 17:00,35,32,1499,April,Friday,17,Evening,91.42857143,47968
BRP,Body Combat 5-6pm,04-05-18,01-01-00 17:00,35,31,1499,May,Friday,17,Evening,88.57142857,46469
BRP,Body Combat 5-6pm,11-05-18,01-01-00 17:00,35,29,1499,May,Friday,17,Evening,82.85714286,43471
BRP,Body Combat 5-6pm,18-05-18,01-01-00 17:00,35,28,1499,May,Friday,17,Evening,80,41972
BRP,Body Combat 5-6pm,25-05-18,01-01-00 17:00,35,27,1499,May,Friday,17,Evening,77.14285714,40473
SBP,Body Combat 5.00-6.00pm,04-04-18,01-01-00 17:00,35,31,1499,April,Wednesday,17,Evening,88.57142857,46469
SBP,Body Combat 5.00-6.00pm,11-04-18,01-01-00 17:00,35,28,1499,April,Wednesday,17,Evening,80,41972
SBP,Body Combat 5.00-6.00pm,18-04-18,01-01-00 17:00,35,26,1499,April,Wednesday,17,Evening,74.28571429,38974
SBP,Body Combat 5.00-6.00pm,25-04-18,01-01-00 17:00,35,32,1499,April,Wednesday,17,Evening,91.42857143,47968
SBP,Body Combat 5.00-6.00pm,02-05-18,01-01-00 17:00,35,29,1499,May,Wednesday,17,Evening,82.85714286,43471
SBP,Body Combat 5.00-6.00pm,09-05-18,01-01-00 17:00,35,22,1499,May,Wednesday,17,Evening,62.85714286,32978
SBP,Body Combat 5.00-6.00pm,16-05-18,01-01-00 17:00,35,26,1499,May,Wednesday,17,Evening,74.28571429,38974
SBP,Body Combat 5.00-6.00pm,23-05-18,01-01-00 17:00,35,27,1499,May,Wednesday,17,Evening,77.14285714,40473
SBP,Body Combat 5.00-6.00pm,30-05-18,01-01-00 17:00,35,29,1499,May,Wednesday,17,Evening,82.85714286,43471
NBL,Body Combat 5.30-6.30pm,05-04-18,01-01-00 17:30,60,15,1499,April,Thursday,17,Evening,25,22485
NBL,Body Combat 5.30-6.30pm,12-04-18,01-01-00 17:30,60,11,1499,April,Thursday,17,Evening,18.33333333,16489
NBL,Body Combat 5.30-6.30pm,19-04-18,01-01-00 17:30,60,17,1499,April,Thursday,17,Evening,28.33333333,25483
NBL,Body Combat 5.30-6.30pm,26-04-18,01-01-00 17:30,60,15,1499,April,Thursday,17,Evening,25,22485
NBL,Body Combat 5.30-6.30pm,03-05-18,01-01-00 17:30,60,13,1499,May,Thursday,17,Evening,21.66666667,19487
NBL,Body Combat 5.30-6.30pm,10-05-18,01-01-00 17:30,60,14,1499,May,Thursday,17,Evening,23.33333333,20986
NBL,Body Combat 5.30-6.30pm,17-05-18,01-01-00 17:30,60,11,1499,May,Thursday,17,Evening,18.33333333,16489
NBL,Body Combat 5.30-6.30pm,24-05-18,01-01-00 17:30,60,11,1499,May,Thursday,17,Evening,18.33333333,16489
NBL,Body Combat 5.30-6.30pm,31-05-18,01-01-00 17:30,60,15,1499,May,Thursday,17,Evening,25,22485
NBL,Body Combat 5.45-6.45pm,04-04-18,01-01-00 17:45,60,19,1499,April,Wednesday,17,Evening,31.66666667,28481
NBL,Body Combat 5.45-6.45pm,11-04-18,01-01-00 17:45,60,33,1499,April,Wednesday,17,Evening,55,49467
NBL,Body Combat 5.45-6.45pm,18-04-18,01-01-00 17:45,60,21,1499,April,Wednesday,17,Evening,35,31479
NBL,Body Combat 5.45-6.45pm,25-04-18,01-01-00 17:45,60,19,1499,April,Wednesday,17,Evening,31.66666667,28481
NBL,Body Combat 5.45-6.45pm,02-05-18,01-01-00 17:45,60,23,1499,May,Wednesday,17,Evening,38.33333333,34477
NBL,Body Combat 5.45-6.45pm,09-05-18,01-01-00 17:45,60,20,1499,May,Wednesday,17,Evening,33.33333333,29980
NBL,Body Combat 5.45-6.45pm,16-05-18,01-01-00 17:45,60,16,1499,May,Wednesday,17,Evening,26.66666667,23984
NBL,Body Combat 5.45-6.45pm,23-05-18,01-01-00 17:45,60,14,1499,May,Wednesday,17,Evening,23.33333333,20986
NBL,Body Combat 5.45-6.45pm,30-05-18,01-01-00 17:45,60,20,1499,May,Wednesday,17,Evening,33.33333333,29980
SBP,Body Combat 6-7.00pm,06-04-18,01-01-00 18:00,35,29,1499,April,Friday,18,Evening,82.85714286,43471
SBP,Body Combat 6-7.00pm,13-04-18,01-01-00 18:00,35,30,1499,April,Friday,18,Evening,85.71428571,44970
SBP,Body Combat 6-7.00pm,20-04-18,01-01-00 18:00,35,27,1499,April,Friday,18,Evening,77.14285714,40473
SBP,Body Combat 6-7.00pm,27-04-18,01-01-00 18:00,35,25,1499,April,Friday,18,Evening,71.42857143,37475
SBP,Body Combat 6-7.00pm,04-05-18,01-01-00 18:00,35,34,1499,May,Friday,18,Evening,97.14285714,50966
SBP,Body Combat 6-7.00pm,11-05-18,01-01-00 18:00,35,28,1499,May,Friday,18,Evening,80,41972
SBP,Body Combat 6-7.00pm,18-05-18,01-01-00 18:00,35,27,1499,May,Friday,18,Evening,77.14285714,40473
SBP,Body Combat 6-7.00pm,25-05-18,01-01-00 18:00,35,28,1499,May,Friday,18,Evening,80,41972
BRP,Body Combat 6.00-7.00pm,05-04-18,01-01-00 18:00,35,31,1499,April,Thursday,18,Evening,88.57142857,46469
BRP,Body Combat 6.00-7.00pm,12-04-18,01-01-00 18:00,35,25,1499,April,Thursday,18,Evening,71.42857143,37475
BRP,Body Combat 6.00-7.00pm,19-04-18,01-01-00 18:00,35,24,1499,April,Thursday,18,Evening,68.57142857,35976
BRP,Body Combat 6.00-7.00pm,26-04-18,01-01-00 18:00,35,28,1499,April,Thursday,18,Evening,80,41972
BRP,Body Combat 6.00-7.00pm,03-05-18,01-01-00 18:00,35,26,1499,May,Thursday,18,Evening,74.28571429,38974
BRP,Body Combat 6.00-7.00pm,17-05-18,01-01-00 18:00,35,30,1499,May,Thursday,18,Evening,85.71428571,44970
BRP,Body Combat 6.00-7.00pm,24-05-18,01-01-00 18:00,35,23,1499,May,Thursday,18,Evening,65.71428571,34477
BRP,Body Combat 6.00-7.00pm,31-05-18,01-01-00 18:00,35,31,1499,May,Thursday,18,Evening,88.57142857,46469
NBL,Body Combat 6.45-7.45pm,09-04-18,01-01-00 18:45,60,22,1499,April,Monday,18,Evening,36.66666667,32978
NBL,Body Combat 6.45-7.45pm,16-04-18,01-01-00 18:45,60,17,1499,April,Monday,18,Evening,28.33333333,25483
NBL,Body Combat 6.45-7.45pm,23-04-18,01-01-00 18:45,60,16,1499,April,Monday,18,Evening,26.66666667,23984
NBL,Body Combat 6.45-7.45pm,30-04-18,01-01-00 18:45,60,18,1499,April,Monday,18,Evening,30,26982
NBL,Body Combat 6.45-7.45pm,07-05-18,01-01-00 17:30,60,4,1499,May,Monday,17,Evening,6.666666667,5996
NBL,Body Combat 6.45-7.45pm,14-05-18,01-01-00 18:45,60,11,1499,May,Monday,18,Evening,18.33333333,16489
NBL,Body Combat 6.45-7.45pm,21-05-18,01-01-00 18:45,60,10,1499,May,Monday,18,Evening,16.66666667,14990
BRP,Body Combat 7.00-8.00am,09-04-18,01-01-00 7:00,35,11,1499,April,Monday,7,Morning,31.42857143,16489
BRP,Body Combat 7.00-8.00am,16-04-18,01-01-00 7:00,35,15,1499,April,Monday,7,Morning,42.85714286,22485
BRP,Body Combat 7.00-8.00am,23-04-18,01-01-00 7:00,35,11,1499,April,Monday,7,Morning,31.42857143,16489
BRP,Body Combat 7.00-8.00am,30-04-18,01-01-00 7:00,35,11,1499,April,Monday,7,Morning,31.42857143,16489
BRP,Body Combat 7.00-8.00am,14-05-18,01-01-00 7:00,35,11,1499,May,Monday,7,Morning,31.42857143,16489
BRP,Body Combat 7.00-8.00am,21-05-18,01-01-00 7:00,35,11,1499,May,Monday,7,Morning,31.42857143,16489
BRP,Body Combat 7.00-8.00pm,09-04-18,01-01-00 19:00,35,33,1499,April,Monday,19,Evening,94.28571429,49467
BRP,Body Combat 7.00-8.00pm,16-04-18,01-01-00 19:00,35,31,1499,April,Monday,19,Evening,88.57142857,46469
BRP,Body Combat 7.00-8.00pm,23-04-18,01-01-00 19:00,35,32,1499,April,Monday,19,Evening,91.42857143,47968
BRP,Body Combat 7.00-8.00pm,30-04-18,01-01-00 19:00,35,29,1499,April,Monday,19,Evening,82.85714286,43471
BRP,Body Combat 7.00-8.00pm,14-05-18,01-01-00 19:00,35,33,1499,May,Monday,19,Evening,94.28571429,49467
BRP,Body Combat 7.00-8.00pm,21-05-18,01-01-00 19:00,35,30,1499,May,Monday,19,Evening,85.71428571,44970
SBP,Body Combat 7.00-8.00pm,03-04-18,01-01-00 19:00,35,32,1499,April,Tuesday,19,Evening,91.42857143,47968
SBP,Body Combat 7.00-8.00pm,09-04-18,01-01-00 19:00,40,31,1499,April,Monday,19,Evening,77.5,46469
SBP,Body Combat 7.00-8.00pm,10-04-18,01-01-00 19:00,35,31,1499,April,Tuesday,19,Evening,88.57142857,46469
SBP,Body Combat 7.00-8.00pm,16-04-18,01-01-00 19:00,40,32,1499,April,Monday,19,Evening,80,47968
SBP,Body Combat 7.00-8.00pm,17-04-18,01-01-00 19:00,35,27,1499,April,Tuesday,19,Evening,77.14285714,40473
SBP,Body Combat 7.00-8.00pm,23-04-18,01-01-00 19:00,40,37,1499,April,Monday,19,Evening,92.5,55463
SBP,Body Combat 7.00-8.00pm,24-04-18,01-01-00 19:00,35,31,1499,April,Tuesday,19,Evening,88.57142857,46469
SBP,Body Combat 7.00-8.00pm,30-04-18,01-01-00 19:00,40,33,1499,April,Monday,19,Evening,82.5,49467
SBP,Body Combat 7.00-8.00pm,01-05-18,01-01-00 19:00,35,30,1499,May,Tuesday,19,Evening,85.71428571,44970
SBP,Body Combat 7.00-8.00pm,08-05-18,01-01-00 19:00,35,24,1499,May,Tuesday,19,Evening,68.57142857,35976
SBP,Body Combat 7.00-8.00pm,14-05-18,01-01-00 19:00,40,32,1499,May,Monday,19,Evening,80,47968
SBP,Body Combat 7.00-8.00pm,15-05-18,01-01-00 19:00,35,30,1499,May,Tuesday,19,Evening,85.71428571,44970
SBP,Body Combat 7.00-8.00pm,21-05-18,01-01-00 19:00,40,33,1499,May,Monday,19,Evening,82.5,49467
SBP,Body Combat 7.00-8.00pm,22-05-18,01-01-00 19:00,35,25,1499,May,Tuesday,19,Evening,71.42857143,37475
SBP,Body Combat 7.00-8.00pm,29-05-18,01-01-00 19:00,35,29,1499,May,Tuesday,19,Evening,82.85714286,43471
BRP,Body Combat 9-10am,01-04-18,01-01-00 9:00,35,29,1499,April,Sunday,9,Morning,82.85714286,43471
BRP,Body Combat 9-10am,08-04-18,01-01-00 9:00,35,27,1499,April,Sunday,9,Morning,77.14285714,40473
BRP,Body Combat 9-10am,15-04-18,01-01-00 9:00,35,31,1499,April,Sunday,9,Morning,88.57142857,46469
BRP,Body Combat 9-10am,22-04-18,01-01-00 9:00,35,32,1499,April,Sunday,9,Morning,91.42857143,47968
BRP,Body Combat 9-10am,29-04-18,01-01-00 9:00,35,31,1499,April,Sunday,9,Morning,88.57142857,46469
BRP,Body Combat 9-10am,06-05-18,01-01-00 9:00,35,25,1499,May,Sunday,9,Morning,71.42857143,37475
BRP,Body Combat 9-10am,13-05-18,01-01-00 9:00,35,30,1499,May,Sunday,9,Morning,85.71428571,44970
BRP,Body Combat 9-10am,20-05-18,01-01-00 9:00,35,29,1499,May,Sunday,9,Morning,82.85714286,43471
BRP,Body Combat 9-10am,27-05-18,01-01-00 9:00,35,27,1499,May,Sunday,9,Morning,77.14285714,40473
SBP,Body Combat 9.15-10.15am,01-04-18,01-01-00 9:15,35,28,1499,April,Sunday,9,Morning,80,41972
SBP,Body Combat 9.15-10.15am,08-04-18,01-01-00 9:15,35,35,1499,April,Sunday,9,Morning,100,52465
SBP,Body Combat 9.15-10.15am,15-04-18,01-01-00 9:15,35,33,1499,April,Sunday,9,Morning,94.28571429,49467
SBP,Body Combat 9.15-10.15am,22-04-18,01-01-00 9:15,35,35,1499,April,Sunday,9,Morning,100,52465
SBP,Body Combat 9.15-10.15am,29-04-18,01-01-00 9:15,35,35,1499,April,Sunday,9,Morning,100,52465
SBP,Body Combat 9.15-10.15am,06-05-18,01-01-00 9:15,35,35,1499,May,Sunday,9,Morning,100,52465
SBP,Body Combat 9.15-10.15am,13-05-18,01-01-00 9:15,35,28,1499,May,Sunday,9,Morning,80,41972
SBP,Body Combat 9.15-10.15am,20-05-18,01-01-00 9:15,35,35,1499,May,Sunday,9,Morning,100,52465
SBP,Body Combat 9.15-10.15am,27-05-18,01-01-00 9:15,35,32,1499,May,Sunday,9,Morning,91.42857143,47968
TSC,Body Con 09.30-10.30am,02-04-18,01-01-00 9:30,24,19,1299,April,Monday,9,Morning,79.16666667,24681
TSC,Body Con 09.30-10.30am,09-04-18,01-01-00 9:30,24,17,1299,April,Monday,9,Morning,70.83333333,22083
TSC,Body Con 09.30-10.30am,16-04-18,01-01-00 9:30,24,20,1299,April,Monday,9,Morning,83.33333333,25980
TSC,Body Con 09.30-10.30am,23-04-18,01-01-00 9:30,24,21,1299,April,Monday,9,Morning,87.5,27279
TSC,Body Con 09.30-10.30am,30-04-18,01-01-00 9:30,24,24,1299,April,Monday,9,Morning,100,31176
TSC,Body Con 09.30-10.30am,07-05-18,01-01-00 9:30,24,23,1299,May,Monday,9,Morning,95.83333333,29877
TSC,Body Con 09.30-10.30am,14-05-18,01-01-00 9:30,24,22,1299,May,Monday,9,Morning,91.66666667,28578
TSC,Body Con 09.30-10.30am,21-05-18,01-01-00 9:30,24,16,1299,May,Monday,9,Morning,66.66666667,20784
